286,10,0
287,10,0
288,10,0
289,10,0
290,10,0
291,10,0
292,10,0
293,10,0
294,10,0
295,10,0
296,10,0
297,10,0
298,10,0
299,10,0
300,10,1
301,10,0
302,10,0
303,10,0
304,10,0
305,10,0
306,10,1
307,10,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,0
322,11,0
323,11,0
324,11,0
325,11,0
326,11,0
327,11,0
328,11,0
329,11,0
330,11,0
331,11,0
332,11,0
333,11,1
334,11,0
335,11,0
336,11,0
337,11,0
338,11,0
339,11,0
340,11,1
341,11,0
342,11,0
343,11,0
344,11,0
345,11,0
346,11,0
347,11,0
348,11,0
349,11,0
350,11,0
351,11,0
352,11,0
353,11,0
354,11,0
355,11,0
356,11,0
357,11,0
358,11,0
359,11,0
360,11,0
361,11,0
362,11,0
363,11,0
364,11,0
365,11,0
366,11,0
367,11,0
368,11,1
369,11,0
370,11,0
371,11,0
372,11,1
373,2,0
374,11,0
375,0,0
376,0,0
377,11,0
378,11,0
379,11,0
380,11,0
381,11,0
382,11,0
383,11,0
384,11,0
385,11,0
386,11,0
387,11,0
388,11,0
389,11,0
390,11,1
391,11,1
392,11,0
393,11,0
394,11,0
395,11,0
396,11,1
397,11,0
398,11,0
399,11,0
400,11,0
401,11,0
402,11,0
403,11,0
404,11,0
405,11,0
406,11,0
407,11,0
408,11,0
409,11,0
410,11,0
411,11,0
412,11,1
413,11,1
414,11,0
415,11,0
416,11,0
417,11,1
418,3,0
419,3,0
420,3,0
421,3,0
422,3,0
423,3,0
424,3,0
425,3,0
426,3,0
427,3,0
428,3,0
429,3,1
430,3,1
431,3,0
432,3,0
433,3,0
434,3,0
435,3,0
436,3,0
437,3,0
438,3,0
439,3,0
440,3,0
441,3,0
442,3,0
443,3,0
444,3,0
445,3,0
446,3,0
447,3,0
448,3,0
449,9,0
450,9,0
451,9,0
452,9,0
453,9,1
454,9,0
455,9,0
456,9,0
457,9,1
458,9,0
459,9,0
460,9,0
461,9,0
462,9,0
463,9,0
464,9,0
465,9,0
466,9,0
467,9,0
468,9,0
469,9,0
470,9,0
471,9,0
472,9,0
473,9,0
474,9,0
475,9,0
476,9,1
477,9,0
478,9,0
479,9,0
480,9,0
481,9,0
482,0,0
483,12,0
484,12,0
485,12,0
486,12,0
487,12,0
488,12,1
489,12,0
490,12,0
491,12,0
492,12,0
493,12,0
494,12,0
495,12,1
496,12,0
497,12,0
498,12,0
499,12,0
500,12,1
501,12,0
502,12,0
503,12,0
504,12,0
505,12,0
506,12,0
507,12,0
508,12,0
509,12,0
510,12,0
511,12,0
512,12,0
513,12,0
514,12,0
515,12,1
516,12,0
517,12,0
518,12,0
519,6,0
520,6,0
521,6,0
522,6,0
523,6,0
524,6,0
525,6,0
526,6,0
527,6,0
528,6,0
529,6,0
530,6,0
531,6,0
532,6,0
533,6,0
534,6,0
535,6,0
536,6,0
537,6,0
538,6,0
539,6,0
540,6,0
541,6,0
542,6,0
543,6,0
544,6,0
545,6,0
546,6,0
547,6,0
548,6,0
549,6,0
550,6,0
551,6,0
552,6,0
553,6,0
554,6,0
555,6,1
556,5,0
557,5,0
558,5,0
559,5,0
560,5,0
561,5,0
562,5,0
563,5,0
564,0,0
565,0,0
566,0,0
567,5,1
568,5,1
569,5,0
570,5,0
571,5,0
572,5,0
573,5,0
574,5,0
575,5,0
576,5,0
577,5,0
578,5,0
579,5,0
580,5,0
581,5,0
582,5,0
583,5,0
584,5,0
585,5,0
586,11,0
587,11,0
588,11,0
589,11,1
590,11,0
591,11,0
592,11,0
593,11,0
594,11,0
595,11,0
596,11,0
597,11,0
598,11,0
599,11,0
600,11,0
601,11,0
602,11,0
603,13,0
604,13,0
605,13,0
606,13,1
607,13,0
608,13,0
609,13,0
610,13,0
611,13,0
612,13,1
613,13,0
614,13,0
615,13,0
616,13,0
617,13,0
618,13,0
619,13,0
620,13,0
621,13,0
622,13,0
623,13,0
624,13,0
625,13,1
626,13,0
627,13,0
628,13,0
629,13,0
630,13,0
631,13,0
632,13,1
633,13,0
634,14,0
635,14,0
636,14,0
637,14,1
638,14,0
639,14,0
640,14,0
641,14,0
642,14,0
643,15,0
644,15,0
645,15,0
646,15,1
647,15,1
648,15,0
649,10,0
650,10,0
651,10,0
652,16,0
653,16,0
660,17,1
661,17,0
662,17,0
663,17,1
664,17,1
665,17,0
666,17,0
667,17,0
668,17,0
669,17,0
670,17,0
671,17,0
672,17,0
673,17,0
674,17,0
675,17,0
676,17,0
677,17,0
678,17,0
679,17,0
680,17,0
681,17,0
682,17,0
683,17,0
684,17,0
685,17,1
686,17,0
687,17,0
688,17,0
689,17,0
690,17,0
691,17,0
692,17,0
693,17,0
694,17,0
695,17,0
696,17,0
697,17,0
698,17,0
699,17,0
700,17,0
701,17,0
702,17,0
703,17,0
704,17,0
705,17,0
706,0,0
707,0,0
708,0,1
709,0,0
710,0,0
711,4,0
712,4,0
713,4,0
714,4,0
715,4,0
716,4,1
717,4,0
718,4,0
719,4,0
720,4,0
721,4,0
722,4,0
723,4,0
724,4,0
725,4,0
726,4,0
727,4,0
728,4,0
729,4,0
730,4,0
731,4,0
732,4,0
733,4,0
734,4,0
735,4,0
736,4,0
737,4,0
738,4,0
739,4,0
740,4,0
741,16,0
742,16,1
743,16,1
744,16,0
745,16,0
746,16,0
747,16,0
748,16,0
749,16,0
750,16,0
751,16,0
752,16,0
753,16,0
754,16,0
755,16,0
756,16,0
757,16,0
758,16,0
759,16,0
760,16,0
761,16,1
762,16,0
763,16,0
764,16,0
765,16,0
766,16,0
767,16,0
768,16,1
769,16,0
770,16,0
771,16,0
772,16,0
773,16,0
774,16,0
775,16,0
776,16,0
777,16,0
778,16,0
779,12,0
780,12,0
781,12,0
782,12,0
783,12,0
784,12,0
785,12,0
786,12,1
787,12,0
788,12,0
789,12,0
790,12,0
791,12,0
792,12,0
793,12,0
794,12,0
795,12,0
796,12,0
797,12,1
798,12,0
799,12,0
800,12,0
801,12,0
802,12,0
803,12,0
804,12,0
805,12,0
806,12,0
807,12,0
808,12,0
809,12,0
810,18,0
811,18,0
812,18,0
813,18,1
814,18,0
815,18,0
816,18,0
817,18,0
818,18,0
819,18,1
820,18,0
821,18,0
822,18,0
823,18,0
824,18,0
825,18,0
826,18,0
827,18,0
828,18,0
829,18,0
830,18,0
831,18,0
832,18,1
833,18,0
834,18,0
835,18,0
836,18,0
837,18,0
838,18,0
839,18,1
840,18,0
841,18,0
842,18,0
843,18,0
844,18,0
845,18,0
846,18,0
847,18,0
848,18,0
849,18,0
850,18,0
851,18,0
852,18,0
853,18,0
854,18,0
855,18,0
856,18,0
857,18,1
858,18,0
859,18,0
860,18,0
861,4,0
862,4,0
863,4,0
864,4,0
865,4,0
866,4,0
867,4,0
868,4,0
869,4,0
870,4,0
871,4,0
872,4,0
873,4,0
874,10,0
875,10,0
876,10,0
877,10,0
878,10,0
879,10,0
880,10,0
881,10,0
882,10,0
883,10,0
884,10,0
885,10,1
886,10,0
887,10,0
888,10,0
889,10,0
890,10,1
891,10,0
892,10,0
918,0,0
919,0,0
920,0,0
921,0,1
922,0,0
923,7,0
924,7,0
925,7,0
926,7,0
927,7,0
928,7,0
929,7,0
930,7,0
931,7,0
932,7,0
933,7,0
934,7,0
935,7,0
936,7,0
937,7,0
938,7,0
939,7,0
940,7,0
941,7,0
942,2,1
943,2,0
944,2,0
945,2,0
946,2,0
947,2,0
948,2,0
949,2,0
950,2,0
951,2,0
952,2,0
953,2,0
954,2,0
955,2,0
956,2,0
957,2,0
958,2,0
959,2,1
960,2,0
961,2,0
962,2,0
963,2,0
964,2,0
965,2,0
966,2,0
967,2,0
968,2,1
969,2,0
970,2,0
971,2,0
972,2,0
973,1,0
974,1,0
975,1,0
976,1,0
977,1,0
978,1,0
979,1,0
980,1,0
981,1,1
982,1,0
983,1,1
984,1,0
985,1,0
986,1,0
987,1,0
988,1,0
989,1,0
990,1,0
991,1,0
992,1,0
993,1,0
994,1,1
995,1,0
996,1,0
997,1,0
998,1,0
999,1,0
1000,1,0
1001,1,0
1002,1,0
1003,1,0
1004,1,0
1005,1,0
1006,1,0
1007,1,0
1008,1,0
1009,1,0
1010,1,0
1011,1,0
1012,1,0
1013,1,0
1014,1,0
1015,0,0
1016,0,0
1017,0,0
1018,0,1
1019,0,1
1020,0,0
1021,0,1
1022,0,0
1023,0,0
1024,0,0
1025,0,0
1026,0,0
1027,8,1
1028,8,0
1029,8,0
1030,8,0
1031,8,0
1032,8,0
1033,8,0
1034,8,0
1035,8,0
1036,8,0
1037,8,0
1038,8,0
1039,8,0
1040,8,0
1041,8,0
1042,8,0
1043,8,0
1044,8,1
1045,8,0
1046,8,0
1047,8,0
1048,8,0
1049,8,0
1050,8,0
1051,8,0
1052,8,0
1053,8,0
1054,8,0
1055,8,0
1056,8,0
1057,8,0
1058,8,1
1059,8,0
1060,8,0
1061,8,0
1062,8,0
1063,8,0
1064,8,0
1065,8,0
1066,8,0
1067,8,0
1068,8,0
1069,8,0
1070,8,0
1071,8,0
1072,8,0
1073,8,0
1074,8,0
1075,8,1
1076,8,0
1077,8,0
1078,8,1
1079,0,0
1080,0,0
1081,0,0
1082,0,0
1083,0,0
1084,0,0
1085,0,0
1086,0,0
1087,0,0
1088,0,0
1089,0,0
1090,0,0
1091,0,0
1092,0,0
1093,0,0
1094,0,0
1095,12,1
1096,12,1
1097,12,0
1098,12,0
1099,12,0
1100,12,0
1101,12,0
1102,12,0
1103,12,0
1104,12,0
1105,12,0
1106,12,1
1107,12,0
1108,12,0
1109,12,0
1110,12,0
1111,12,0
1112,12,0
1113,12,0
1114,12,0
1115,12,0
1116,12,0
1117,12,0
1118,12,0
1119,12,0
1120,12,0
1121,12,0
1122,4,0
1123,4,0
1124,4,0
1125,4,0
1126,4,0
1127,4,0
1128,4,0
1129,4,0
1130,4,0
1131,4,0
1132,4,1
1133,4,0
1134,4,0
1135,4,0
1136,4,0
1137,4,0
1138,4,1
1139,4,0
1140,4,0
1141,4,0
1142,4,0
1143,4,0
1144,4,0
1145,4,0
1146,4,0
1147,4,0
1148,4,0
1149,4,0
1150,4,1
1151,4,0
1152,4,1
1153,3,1
1154,3,0
1155,3,0
1156,3,0
1157,3,0
1158,3,0
1159,3,0
1160,3,0
1161,3,1
1162,3,1
1163,3,1
1164,3,0
1165,3,0
1166,3,0
1167,3,0
1168,3,0
1169,3,0
1170,3,0
1171,3,0
1172,3,0
1173,3,0
1174,11,0
1175,11,1
1176,11,0
1177,11,0
1178,11,0
1179,11,0
1180,11,0
1181,11,0
1182,11,0
1183,11,0
1184,11,0
1185,11,0
1186,11,0
1187,11,0
1188,11,0
1189,11,1
1190,11,0
1191,11,0
1192,11,0
1193,11,0
1194,11,0
1195,11,0
1196,11,0
1197,11,0
1198,11,0
1199,11,0
1200,11,0
1201,11,0
1202,11,0
1203,11,0
1204,11,0
1205,11,0
1206,11,0
1207,11,1
1208,11,1
1209,11,0
1210,11,0
1211,11,0
1212,11,0
1213,11,0
1214,10,0
1215,10,0
1216,10,0
1217,10,0
1218,10,0
1219,10,0
1220,10,0
1221,10,0
1222,10,0
1223,10,1
1224,10,0
1225,10,0
1226,10,0
1227,10,0
1228,10,1
1229,10,0
1230,10,0
1231,10,0
1232,10,0
1233,10,0
1234,10,0
1235,10,0
1236,10,0
1237,10,0
1238,10,1
1239,10,0
1240,10,0
1241,10,0
1242,10,0
1243,19,1
1244,19,0
1245,19,0
1246,19,1
1247,19,0
1248,19,0
1249,19,0
1250,19,0
1251,19,0
1252,19,0
1253,19,0
1254,19,0
1255,19,0
1256,19,0
1257,19,0
1258,19,0
1259,19,0
1260,19,0
1261,19,0
1262,19,0
1263,19,0
1264,19,0
1265,19,0
1266,19,0
1267,19,0
1268,19,0
1269,19,0
1270,19,0
1271,19,1
1272,19,0
1273,19,0
1274,19,0
1275,19,0
1276,19,0
1277,19,0
1278,19,0
1279,19,0
1280,19,0
1281,19,0
1282,19,1
1283,19,0
1284,19,1
1285,19,0
1286,19,0
1287,19,0
1288,19,0
1289,19,0
1290,19,0
1291,19,0
1292,19,0
1293,14,0
1294,14,0
1295,14,0
1296,14,0
1297,14,0
1298,14,0
1299,14,0
1300,14,0
1301,14,0
1302,14,0
1303,14,0
1304,14,0
1305,14,0
1306,14,0
1307,14,0
1308,14,0
1309,14,0
1310,14,0
1311,14,0
1312,14,1
1313,14,1
1314,14,0
1315,14,0
1316,14,0
1317,14,0
1318,14,0
1319,5,0
1320,5,0
1321,5,0
1322,5,0
1323,5,1
1324,5,0
1325,5,0
1326,5,0
1327,5,1
1328,5,1
1329,5,0
1330,5,0
1331,5,0
1332,5,0
1333,5,0
1334,5,0
1335,5,0
1336,5,0
1337,5,1
1338,5,0
1339,5,0
1340,5,0
1341,5,0
1342,5,0
1343,5,0
1344,5,0
1345,5,0
1346,5,0
1347,5,0
1348,5,0
1349,5,0
1350,5,0
1351,5,0
1352,5,0
1353,5,0
1354,5,0
1355,5,0
1356,5,0
1357,5,0
1358,5,0
1359,15,0
1360,15,0
1361,15,0
1362,15,0
1363,15,0
1364,15,0
1365,15,0
1366,15,0
1367,15,0
1368,15,0
1369,15,0
1370,15,0
1371,15,0
1372,15,0
1373,15,0
1374,15,0
1375,15,1
1376,15,0
1377,15,0
1378,15,0
1379,15,0
1380,15,0
1381,15,0
1382,15,1
1383,15,0
1384,15,0
1385,15,0
1386,15,0
1387,9,0
1388,9,0
1389,9,0
1390,9,0
1391,9,0
1392,9,1
1393,9,0
1394,9,0
1395,9,0
1396,9,0
1397,9,0
1398,9,0
1399,9,0
1400,9,0
1401,9,0
1402,9,1
1403,9,0
1404,9,0
1405,9,0
1406,9,0
1407,9,0
1408,9,0
1409,9,0
1410,9,0
1411,9,0
1412,9,1
1413,9,0
1414,9,1
1415,9,0
1416,9,0
1417,9,0
1418,9,0
1419,9,0
1420,9,1
1421,9,0
1422,9,0
1423,9,0
1424,9,0
1425,9,0
1426,9,0
1427,9,0
1428,9,0
1429,9,0
1430,9,0
1431,9,0
1432,9,0
1433,9,0
1434,9,0
1435,9,0
1436,9,0
1437,9,0
1438,9,0
1439,9,0
1440,9,0
1441,0,1
1442,0,0
1443,0,0
1444,0,0
1445,0,0
1446,0,0
1447,0,0
1448,0,0
1449,0,0
1450,0,0
1451,6,0
1452,6,0
1453,6,0
1454,6,0
1455,6,0
1456,6,0
1457,6,1
1458,6,0
1459,6,0
1460,6,0
1461,6,0
1462,6,0
1463,6,0
1464,6,0
1465,6,0
1466,6,1
1467,6,0
1468,6,0
1469,6,0
1470,6,1
1471,6,0
1472,6,1
1473,0,0
1474,0,0
1475,0,0
1476,0,0
1477,0,0
1478,0,0
1479,0,0
1480,0,0
1481,0,0
1482,0,0
1483,0,0
1484,0,0
1485,0,0
1486,0,0
1487,0,0
1488,0,0
1489,0,0
1490,0,0
1491,0,0
1492,0,0
1493,0,1
1494,0,0
1495,13,0
1496,13,0
1497,13,0
1498,13,0
1499,13,0
1500,13,0
1501,13,0
1502,13,0
1503,13,0
1504,13,0
1505,13,0
1506,13,0
1507,13,0
1508,13,0
1509,13,0
1510,13,0
1511,13,1
1512,13,0
1513,13,0
1514,13,0
1515,15,0
1516,15,0
1517,15,0
1518,15,0
1519,15,0
1520,15,0
